기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20223,A,골목상권,3110952,논현목련공원,CS300002,편의점,304761265,37990,225606369,79154896,43605324,48038801,43381379,43349317,47231548,41473090,37681806,54575913,48189037,38145163,40940373,70921033,51989746,182167455,117419301,909870,90941200,89193199,67907698,40358290,10276499,28710,9280,5229,5824,5759,5518,6380,4777,4503,5011,7387,5510,5647,8579,5856,23050,14320,200,12819,9659,7463,5478,1751,202337,445761,11680,강남구,11680521,논현1동,21629
20223,D,발달상권,3120188,압구정역,CS300002,편의점,2567109327,470103,1974732047,592377280,360943341,390831730,384538441,399626640,438791895,341878637,250498643,153426259,503664857,465987053,428883636,643924981,371222541,1437418172,1019813819,84093814,548955945,622147051,643818734,377547873,180668579,364498,105605,66166,71711,71263,74054,81304,61871,43734,19854,102826,92572,80823,118206,55822,247389,212640,26938,115784,115454,109289,65710,26862,202482,447331,11680,강남구,11680510,신사동,251746
20223,R,전통시장,3130310,강남개포시장,CS300002,편의점,764189056,135433,551022615,213166441,101892108,111130316,109944988,105190109,122865094,115414231,97752210,59363864,132241333,101441309,102546678,204977097,163618775,519918186,244270870,26963727,137922539,156949453,181889411,165085887,95378039,97220,38213,18050,19180,19389,18910,21691,20657,17556,9473,22425,19068,20582,36250,27635,87541,47892,8779,29662,25990,30087,26024,14891,205978,443274,11680,강남구,11680670,개포2동,25364
20223,A,골목상권,3110955,논현초등학교,CS300002,편의점,2439546847,288427,1797136708,642410139,346075699,341101991,341672823,364250246,404035949,348497392,293912747,444647896,354929507,285847287,287640322,592005042,474476793,1348878197,1025181576,9860569,653899024,850363765,413845848,265964489,180126079,214656,73771,40332,41738,41274,43342,47970,39827,33944,45610,46026,41146,37491,67673,50481,172434,111052,1597,83010,99916,48491,32143,18329,202603,445503,11680,강남구,11680521,논현1동,190913
20223,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS300002,편의점,205767269,23697,152670327,53096942,31442988,28681977,28304882,34025637,30214843,24110375,28986567,2365389,23355122,29386422,30186528,68868582,51605226,128326263,77441006,873471,53739052,62125087,57400271,18516811,13112577,17823,5874,3493,3520,3201,3851,3758,3096,2778,345,4208,4062,2964,6800,5318,14844,8853,148,6042,7124,6570,2352,1461,203759,443901,11680,강남구,11680650,역삼2동,46603
20223,D,발달상권,3120217,대치사거리,CS300002,편의점,1352822587,260938,974849740,377972847,181403738,189909463,201866296,191981902,209688341,200846606,177126241,105500783,233564793,237460030,203856573,333601417,238838991,900487217,423256816,96359301,203034061,276274420,398178867,293150637,56746746,188499,72439,34512,35983,38518,37571,41915,38933,33506,13638,45136,49418,41873,68637,42236,165357,92183,31430,39336,46152,77056,54448,9117,205165,444843,11680,강남구,11680630,대치4동,159411
20223,D,발달상권,3120191,학동역,CS300002,편의점,4167848753,632396,3378567083,789281670,626289353,695898582,652353291,682146662,721879195,423156991,366124679,431081885,1055247942,679813607,524952830,871057633,605694856,2488887439,1386346443,30153582,960658771,1304415552,914588421,442446855,222970702,528868,103528,93839,107771,109006,108838,109414,56174,47354,47856,192771,113755,86431,118783,72800,379172,232144,6762,172712,206891,123795,66896,34256,202659,446009,11680,강남구,11680521,논현1동,366287
20223,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,1913146767,244216,1421289315,491857452,277663966,273353862,311885917,274355195,284030375,252632771,239224681,273541994,312066592,250617434,286922063,447101382,342897302,1133858233,708768992,4632471,421054407,661865986,383775774,272509532,98789055,187787,56429,35090,36471,40095,38326,37805,29455,26974,28537,45929,37345,37938,54552,39915,147295,91882,1031,62882,85138,42956,33611,13559,203791,445313,11680,강남구,11680640,역삼1동,133222
20223,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3892903389,562579,2994440153,898463236,527778162,582836005,575693627,632895948,675236411,497811660,400651576,371699447,835393051,732244955,591032262,810937242,551596432,2165264576,1333992494,16370520,877479191,1035768429,746906625,545926218,276806091,434356,128223,74813,83895,85976,91494,98178,72268,55955,43182,137126,122359,90917,105864,63131,319188,215336,4063,149550,159375,104401,76922,40212,204217,447261,11680,강남구,11680565,청담동,331337
20224,D,발달상권,3120224,수서역,CS300002,편의점,5643185895,1247325,4261752073,1381433822,797960101,823370745,841260581,892429768,906730878,784906566,596527256,346710821,1531882452,904681536,841746956,1372731458,645432672,3849350257,1715027245,63752438,1017198459,1602867896,1517707542,889516016,473335152,931725,315600,170123,180977,184777,191480,204368,183029,132571,54832,392307,209240,188805,295173,106968,792634,447257,18547,270111,368384,297652,184678,100520,209112,443153,11680,강남구,11680750,수서동,60183
20224,A,골목상권,3110967,역삼역 8번,CS300002,편의점,261643640,31334,198162327,63481313,40280178,40545640,38746576,37101605,41488328,32373958,31107355,36950913,34131471,41460071,32981869,71702000,44417316,136621304,111808263,1010683,60516868,93704021,55393519,30753520,7050957,24696,6638,4697,5043,5210,4785,4961,3450,3188,3362,5461,6346,4366,7273,4526,17465,12992,146,9481,11541,5585,2628,1079,203374,445011,11680,강남구,11680640,역삼1동,68672
20224,A,골목상권,3110961,언주역 3번,CS300002,편의점,777883088,105466,582087128,195795960,115756062,118930742,110263164,115867643,121269517,103763214,92032746,80086932,118828358,142026426,111727011,200067823,125146538,384370386,270576008,970366,149319509,245156610,161740894,79767675,17991340,82330,23136,16210,16925,16367,16010,16818,12085,11051,9565,20116,21811,16310,23466,14198,57136,40156,254,24105,35280,23149,11524,2980,203028,445716,11680,강남구,11680531,논현2동,63031
20224,D,발달상권,3120203,강남구청역,CS300002,편의점,3165712780,473994,2482618290,683094490,447997679,516293337,487766066,500545939,530015269,392633900,290460590,246671901,581628874,544409776,472609354,777808658,542584217,1872027000,1044053922,45317689,627821602,881559316,739936976,451807781,169637562,378648,95346,68868,77245,76873,77909,77753,54564,40782,29314,101398,93557,74385,109373,65967,279544,175149,11909,120166,136647,99414,63130,23431,203597,446308,11680,강남구,11680531,논현2동,173252
20224,D,발달상권,3120188,압구정역,CS300002,편의점,2373260527,421700,1809215436,564045091,325827825,356640014,361336712,373452519,391958366,337319522,226725569,136214417,479053204,404403935,419164152,615871026,318553793,1327981456,935298851,65812953,509123863,563646530,583094187,370295404,171307364,320553,101147,57882,65660,64130,64821,68060,61572,39575,16988,96801,79162,75591,107408,45750,223171,189015,19284,107790,102062,95430,62182,25437,202482,447331,11680,강남구,11680510,신사동,251746
20224,D,발달상권,3120186,가로수길,CS300002,편의점,1970822651,346477,1418067333,552755318,261993552,270040687,274543754,280459116,331030224,322757040,229998278,193413921,350049388,323305288,314424918,463411698,326217438,1066646243,739519495,35779614,619101071,600524921,306910260,168808168,75041705,249555,96922,45713,48363,49600,50815,55064,56624,40298,28347,70183,61831,58116,79268,48732,185601,144986,11281,123824,103239,48839,31253,12156,201996,446810,11680,강남구,11680510,신사동,256688
20224,D,발달상권,3120195,성수대교남단,CS300002,편의점,612391620,95828,468894989,143496631,81802003,87819968,94693359,101713347,102866312,84971705,58524926,48240961,111514976,122133042,116472317,135373324,78657000,348315231,220068082,8591859,168626534,189013428,107616627,51617026,42917837,73988,21840,12668,14030,15276,16057,15957,13424,8416,4699,19814,21560,19914,20759,9082,54226,37110,2321,32282,29160,15553,7700,4320,203046,447576,11680,강남구,11680545,압구정동,126830
20224,D,발달상권,3120197,역삼역,CS300002,편의점,18323510346,2731318,15356522697,2966987649,2739781663,3152997372,3174637767,3225864010,3063241885,1660487447,1306500202,1604745358,3658376620,3367895868,3149859193,4043729663,2498903644,11102755771,4821635625,75428221,3989932475,5547730027,3654381136,1881530760,775388767,2325978,405340,424205,479263,480237,482050,460223,228393,176947,186024,704245,570793,413823,556397,300036,1802720,822638,15431,734558,926828,540603,281798,126136,203179,444549,11680,강남구,11680640,역삼1동,562807
20224,R,전통시장,3130310,강남개포시장,CS300002,편의점,740760381,124600,525932487,214827894,107833097,101055895,100267291,105315025,111461179,109003609,105824285,55138726,138178832,105829987,102415620,199104443,140092773,499024514,241735867,22916998,132787753,150769173,183037438,161497198,89751821,88287,36313,17314,16854,18239,17468,18412,19314,16999,8617,22376,19141,18902,32520,23044,80211,44389,6796,27647,23468,28260,25020,13409,205978,443274,11680,강남구,11680670,개포2동,25364
20224,A,골목상권,3110981,국악고교사거리,CS300002,편의점,935779300,132988,689129109,246650191,120510450,143649003,135447042,136496532,153026082,136565883,110084308,108744996,147526421,131549412,129267648,239144417,179546406,652293925,283485375,20208822,145770075,205681825,250068053,224632492,89418033,98859,34129,18631,20543,19735,19648,20302,18165,15964,13151,23751,20339,20343,32537,22867,88571,44417,5521,23624,30471,33823,28944,10605,204328,441797,11680,강남구,11680690,개포4동,67409
20224,D,발달상권,3120187,신논현역,CS300002,편의점,8694271674,1410501,6411638951,2282632723,1179258014,1225679206,1246992137,1299305828,1460403766,1346826742,935805981,1212780902,1515943876,1120442027,1095215175,2128903197,1620986497,5326858678,3121270362,104493504,2656459343,2784227530,1596449946,894415758,412082958,1055562,354939,190612,208292,210102,214618,231938,209336,145603,162331,296486,210855,193048,326991,220790,842805,544808,21267,478163,448513,238422,136874,64380,202235,445062,11680,강남구,11680521,논현1동,382392
20224,D,발달상권,3120185,논현역,CS300002,편의점,4766893604,776027,3693377658,1073515946,686005742,732664425,731395856,727322488,815989147,634277663,439238283,628653145,941533387,657315563,541435332,1146470587,851485590,3054517783,1614511928,56510276,1240873183,1619343119,979724564,532543423,240035150,614116,161911,110114,122822,124185,125311,131684,96859,65052,78179,186097,117717,94107,180765,119162,477965,289364,11990,232994,263493,139126,83436,36297,201936,445730,11680,강남구,11680521,논현1동,321182
20224,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,7769340159,1187000,6027987055,1741353104,1168357403,1168128456,1203305761,1216197167,1271998268,970042173,771310931,683880893,1406359866,1281824793,1089753785,1956782900,1350737922,4759870570,2526214606,62625642,1607951709,2499666642,1612177090,1090250810,413413282,951112,235888,181857,190101,192698,193001,193455,130209,105679,81902,260334,226656,175412,272325,170371,733222,412912,16744,290092,380872,235167,165181,58072,202785,443423,11680,강남구,11680640,역삼1동,317600
20224,D,발달상권,3120194,언주역(차병원),CS300002,편의점,4091741224,565605,3220674406,871066818,588937006,649520479,662352936,663458750,656405235,503554590,367512228,470630656,748963931,658055745,579509848,960731243,673849801,2361289670,1443603264,15636837,956726804,1312030880,767431276,508077476,244989658,457198,108407,84786,92735,92900,94277,92500,62602,45805,48467,129031,110900,85991,117430,73786,339680,200499,3423,157448,185366,99395,64679,29864,203009,445326,11680,강남구,11680531,논현2동,242446
20224,D,발달상권,3120207,선정릉역,CS300002,편의점,3202324999,486836,2560594989,641730010,480203597,520962721,520585036,514099966,524743669,400412306,241317704,263337034,631343722,575595559,441195379,783654212,507199093,1910668896,1109106359,35793071,692230726,997422095,743412433,357538120,193378814,399240,87596,73512,82182,81738,82399,79409,53974,33622,28320,117939,103666,70198,106889,59824,292726,175429,9593,126489,151004,101123,53195,26753,204022,445778,11680,강남구,11680590,삼성2동,323475
20224,A,골목상권,3110952,논현목련공원,CS300002,편의점,281037143,33479,204827775,76209368,36239048,41818514,42198254,44167523,40404436,38848336,37361032,50671610,46529182,34774783,32214072,65446936,51400560,166620157,108957711,608394,90108340,77118819,68285876,28434920,11021519,24979,8500,4648,5018,5220,5083,5010,4399,4101,4721,6767,4600,4076,8095,5220,19999,13174,179,11711,8212,7787,3977,1307,202337,445761,11680,강남구,11680521,논현1동,21629
20224,D,발달상권,3120205,매봉역,CS300002,편의점,1580772924,254009,1269177548,311595376,223370359,247640564,257753720,270899742,269513163,177454706,134140670,115357566,354625777,278024909,209955131,374876866,247932675,1035843692,492769388,15493921,303876432,420423003,412069555,221067606,155682563,209333,44676,37840,42091,42999,43648,42755,25552,19124,11596,70248,50230,36703,54243,30989,162303,86610,4240,62958,74819,54839,34223,17833,203882,442769,11680,강남구,11680656,도곡2동,122443
20224,D,발달상권,3120190,강남을지병원,CS300002,편의점,4544361431,650715,3580809140,963552291,640604139,714617142,721268120,737182277,767137462,555605738,407946553,501180809,899602089,803546211,594388459,1039803881,705839982,2710596554,1491091026,34679748,912667401,1414926020,1068195535,579756545,191462331,526986,123729,94766,107504,109770,107338,107608,71170,52559,58461,159265,137878,90048,129778,75285,385482,236877,7076,161046,205762,135393,83635,29447,202498,446725,11680,강남구,11680545,압구정동,295195
20224,D,발달상권,3120218,코엑스,CS300002,편의점,1033714180,211496,838158530,195555650,153481735,158033407,168390389,183070521,175182478,109460006,86095644,687821,257803496,257463709,228264993,241550897,47943264,565984721,360130057,10146480,234084743,281498715,232773503,133628684,33982652,168845,42651,29589,32607,35295,36494,34860,23737,18914,144,58956,53685,45222,44884,8605,112479,89305,3118,56699,66297,45238,23865,6569,205226,445856,11680,강남구,11680580,삼성1동,145396
20224,D,발달상권,3120214,영동대교남단교차로,CS300002,편의점,1421025026,191470,1031389366,389635660,188666810,202462430,204824243,203914068,231521815,236448307,153187353,132780808,236667228,212167763,199403018,366362538,273643671,856919615,461346819,7150352,218909611,446954983,323063826,225457545,96730116,145984,45486,26236,29299,29360,29850,31239,26560,18926,15451,41926,35175,29397,42213,27308,116191,66688,1460,35262,61196,42388,29595,12976,204844,447175,11680,강남구,11680565,청담동,89136
20224,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300002,편의점,875859512,119248,635406536,240452976,119344904,123731066,125743677,124556282,142030607,126743684,113709292,92113627,143509820,116653595,118560895,244622335,160399240,649102319,215028229,8944805,143161439,276062145,208502016,161044975,66415168,89240,30008,17309,17619,18172,17593,18547,15893,14115,11615,22726,18411,16724,30666,19106,86365,31736,2188,22209,36598,25899,22052,9156,204610,441598,11680,강남구,11680690,개포4동,137098
20224,A,골목상권,3110997,대청초등학교,CS300002,편의점,3413843150,508709,2357012498,1056830652,456476652,458623540,477499393,457803181,506609732,584672609,472158043,449400459,470967200,394898876,397996375,940619716,759960524,2287891674,1111413233,48119166,788827308,963683223,807930272,542195376,248549563,357795,150914,68488,71067,72534,70798,74908,83441,67473,56464,83101,68574,63489,133715,103366,331728,176092,12527,125127,139735,112018,82508,35905,207481,443569,11680,강남구,11680730,일원1동,236964
20224,A,골목상권,3110976,언북초등학교,CS300002,편의점,336148233,49586,249885422,86262811,44589363,52078682,49223181,52479575,51514621,47310143,38952668,23228755,70862698,44987619,45637947,92351530,59079684,204659812,130153346,8956760,76756065,112318077,68628020,41979680,26174557,38415,11171,6723,7771,8001,8133,7787,6298,4873,1941,14958,7353,8042,10809,6483,29739,19745,2600,11724,15376,10156,6200,3428,204115,446924,11680,강남구,11680565,청담동,55724
20224,D,발달상권,3120219,은마아파트,CS300002,편의점,4654260365,1055603,3080280442,1573979923,586342808,578479414,591478428,607802564,716177228,857110505,716869418,251484414,663663488,654839606,718593405,1435602040,930077412,2734925093,1853662588,398065121,656946795,620153330,1524921964,1095114494,293385977,681326,374277,134452,134036,133524,134925,144389,205832,168445,46311,158985,156700,166549,349031,178027,571026,479067,144185,152231,114582,342294,252111,44690,205359,444378,11680,강남구,11680630,대치4동,149660
20224,D,발달상권,3120223,휘문고교사거리,CS300002,편의점,125592597,26910,92264222,33328375,16855814,19251367,16977426,18644649,20534966,12373472,20954903,2063152,25737659,30001161,26249010,27002318,14539297,69387994,56204603,6210025,19492796,32194939,45515271,18544515,3635051,19676,7234,3743,4167,3654,4212,3900,3005,4229,366,5846,6562,5659,5994,2483,13764,13146,2117,4401,6300,9197,4144,751,205806,444988,11680,강남구,11680610,대치2동,133570
20224,A,골목상권,3110989,대치동아우편취급국,CS300002,편의점,504822066,74358,372132553,132689513,72284117,74194160,72297380,77937111,75419785,73585327,59104186,61735821,75745451,70244151,69207646,130871218,97017779,295557281,204645758,11296195,85810647,158382839,141561919,75270449,27880990,56408,17950,10802,11558,11014,11661,11373,9679,8271,6558,13605,12152,11033,18369,12641,46505,27420,2630,13304,21440,20108,12474,3968,204819,444825,11680,강남구,11680630,대치4동,40587
20224,A,골목상권,3110994,개포고등학교,CS300002,편의점,331137084,47866,237107842,94029242,46776639,43693565,45739238,51013284,49885116,51769236,42260006,27563273,68224967,53557053,42584512,83542606,55664673,236428701,87579039,7485445,46518244,69101840,96035875,67591879,37274457,34407,13459,6876,6490,7006,7032,7003,7374,6085,3779,10787,7757,7271,10923,7349,33711,13511,2177,8533,8808,13154,9718,4833,205433,442662,11680,강남구,11680670,개포2동,61589
20224,A,골목상권,3110977,논현로18길,CS300002,편의점,395054738,50434,294329910,100724828,54497580,56670432,55526490,60260020,67375388,57531947,43192881,34139657,67969802,57701500,55102249,103077247,77064283,263849983,102568581,3533159,69082520,107015202,79569123,65540273,41678285,38213,12221,7032,7747,7486,7721,8227,6739,5482,3981,9036,8609,7740,12512,8556,34074,13775,892,10573,14403,8595,9158,4224,204154,442000,11680,강남구,11680690,개포4동,17288
20224,D,발달상권,3120212,한티역,CS300002,편의점,1805904419,380426,1245091516,560812903,233653470,246764344,232396818,250645269,281631615,307936990,252875913,124265977,274956243,279144244,278281469,528527283,320729203,1023104420,695582627,151946731,315787744,279269583,565304666,324482406,81895916,260295,120131,49258,51443,50578,52017,56999,66549,53582,19573,59757,59804,60343,117662,63287,202436,170553,47608,67839,52156,118262,73145,13978,204740,444220,11680,강남구,11680630,대치4동,112734
20224,A,골목상권,3110975,매봉역 1번,CS300002,편의점,1037779386,160352,746092775,291686611,136301204,154003624,148012250,146279832,161495865,156665901,135020710,51814223,186438444,151399066,156824223,301957699,189345731,641119278,325033949,25666206,148813899,267204626,242136577,171753725,110578193,117511,42841,21056,23908,24661,22973,24913,23450,19391,5886,36934,27353,26531,39102,24546,97001,56188,5612,30273,40698,38943,22904,14760,203984,443063,11680,강남구,11680655,도곡1동,52363
20224,A,골목상권,3110957,언북중학교,CS300002,편의점,1012764518,116454,775929872,236834646,147309506,150730536,150162267,158254736,169472827,134586687,102247959,160386720,143911853,132187908,137947418,234264659,204065960,602633053,283029270,3374170,180186072,400274609,192407443,80788041,28631986,90626,25828,15922,17945,18532,19053,19174,14920,10908,12562,22470,21342,15990,25921,18169,69196,36889,648,28289,40449,21148,10441,5113,202797,446468,11680,강남구,11680531,논현2동,94815
20224,D,발달상권,3120200,학동사거리,CS300002,편의점,3596518122,480452,2628705522,967812600,430102167,518666859,536282019,545501585,598152892,594443946,373368654,390434183,624745946,617965710,584016620,823181924,556173739,2054449693,1188702605,27416370,777185394,1042601942,682411450,487054496,226482644,354075,126377,59699,70358,71087,74121,78810,76533,49844,44923,98809,97215,77370,99883,62252,279117,179250,5437,132317,147438,84550,61781,26843,203460,447067,11680,강남구,11680565,청담동,266597
20224,D,발달상권,3120204,르네상스호텔사거리,CS300002,편의점,1967221711,285407,1543713180,423508531,261176633,295324913,323340432,348198584,315672618,224932387,198576144,255576462,353244496,316325660,287510570,470886577,283677946,1318059309,553971289,12199255,470376362,544014209,460190780,309351570,75898425,236423,48984,41760,46879,48337,50501,48946,26887,22097,27464,60546,56199,48386,58886,33926,194099,83856,2808,76577,79666,66668,41231,11005,203786,444848,11680,강남구,11680640,역삼1동,160960
20224,D,발달상권,3120220,대치역,CS300002,편의점,726738803,172810,517451952,209286851,100511413,102348984,100229927,98858057,115503571,119251814,90035037,27936082,124857598,106166305,123879093,210312570,133587155,408798530,317940273,71189167,105496115,108512320,228564138,157295220,55681843,122587,50223,24080,24934,23396,24096,26081,28862,21361,4589,29977,27047,32898,51820,26479,88315,84495,26290,25311,21993,54355,35472,9389,205508,443861,11680,강남구,11680600,대치1동,163253
20224,D,발달상권,3120201,도곡1동,CS300002,편의점,1495713906,235898,1138909677,356804229,219886959,222653825,223924214,224391354,248053325,199686994,157117235,151880408,283019184,234084535,200524825,341548366,284656588,908151395,526958781,15572359,307017961,476687870,380114878,176042659,79674454,184010,51888,33857,36907,37798,37419,38029,29253,22635,19308,55005,41956,34588,50528,34513,141625,89054,4905,56665,73925,55503,27936,11747,203531,443680,11680,강남구,11680640,역삼1동,169293
20224,D,발달상권,3120213,삼성중앙역,CS300002,편의점,3171032399,448077,2476684141,694348258,456461194,492991853,490568827,520710186,515952081,385826238,308522020,315909318,440675338,492032019,430349345,876510631,615555748,2053613122,862012007,21599042,559232330,980503290,790178546,412411772,151700150,358000,90077,66005,74320,72253,74971,70451,50236,39841,35531,77615,81595,64899,112510,75927,294024,131646,4966,97254,138085,103118,60597,21656,204752,445788,11680,강남구,11680590,삼성2동,228925
20224,A,골목상권,3110999,윗방죽마을공원,CS300002,편의점,2300970016,269804,1541475361,759494655,300650440,293269987,272659741,322037817,352857376,403001001,356493654,280453362,251152633,249774640,253239751,712584673,553764957,1366941108,888352374,4242956,537787501,868771803,454728202,270895983,118867037,184201,85603,36280,35501,34637,38118,39665,45177,40426,29773,38443,34160,29034,76505,61889,160236,106958,1123,69499,105392,48060,28115,15005,209190,441356,11680,강남구,11680700,세곡동,239797
20224,D,발달상권,3120215,포스코사거리,CS300002,편의점,5820745654,951861,4953606613,867139041,904871832,1007231211,1000530811,1029127556,1011845203,490193095,376945946,366575581,1429721920,1128623742,944448855,1233029947,718345609,3748687703,1524234960,44014510,1005207745,1792856685,1459454355,764734958,206654416,823973,127888,149579,172529,169975,170355,161535,72807,55081,46237,267868,209105,155792,183203,89656,634091,280072,9591,201249,319693,232052,117543,34042,204975,445263,11680,강남구,11680590,삼성2동,318626
20224,D,발달상권,3120217,대치사거리,CS300002,편의점,1243220026,223922,883462329,359757697,181317715,169014281,172822230,175926312,184381791,195486296,164271401,96322368,210057059,190300347,199621467,337383964,209534821,841316526,401903500,71461831,213538485,289496156,372105124,247323465,49294965,156253,67669,29923,30903,30864,31465,33098,37260,30409,12135,36573,37659,37387,65753,34415,145678,78244,22722,36759,44093,68494,43740,8114,205165,444843,11680,강남구,11680630,대치4동,159411
20224,D,발달상권,3120198,구역삼세무서,CS300002,편의점,3339234087,489778,2561190675,778043412,481454909,503341284,486067120,530382790,559944572,413348579,364694833,407852083,542134043,528261859,462064636,833067777,565853689,2047887397,1124057278,23911160,812345281,1157371970,681983593,348301773,148030896,388221,101557,73425,78513,77276,80477,78530,54901,46656,48475,102700,90911,68633,111163,67896,300584,175854,5016,141155,167289,91475,49806,21696,203290,444009,11680,강남구,11680640,역삼1동,291470
20224,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS300002,편의점,2644046602,405470,1992691706,651354896,365505124,391015597,409637633,393125672,433407680,360380847,290974049,195481756,441429306,448948289,418693038,649477460,490016753,1508358840,974156530,50774452,450585659,638867360,704909984,448754998,188622914,312133,93337,56062,63061,65420,63712,63878,52692,40645,22130,79159,76330,70820,94789,62242,228373,162979,13771,82471,99947,104067,64851,26246,204377,446586,11680,강남구,11680565,청담동,134148
20224,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3635803412,513319,2740589127,895214285,469551521,559832333,554934066,555537120,600734087,524914333,370299952,342452804,742632237,702924814,559438086,789236956,499118515,2011379911,1219513912,18835300,743661220,1005409001,711090104,518624313,233273888,387229,126090,66209,78465,78086,80077,84392,72958,53132,38813,124403,114817,81918,97305,56063,292051,194469,3910,131913,150541,94378,70937,34839,204217,447261,11680,강남구,11680565,청담동,331337
20224,D,발달상권,3120196,서울세관,CS300002,편의점,1743709133,235950,1410294868,333414265,268076192,279892550,289201805,292911904,280212417,185837923,147576342,181043581,362818320,327627826,240062636,378798920,253357850,1080072504,563804512,9283815,359527238,577752757,353751648,161797868,181763689,197692,38258,36770,40111,41225,41210,38376,22260,15998,17656,62884,52556,32425,44565,25864,146113,82104,1845,58194,79724,47237,22749,18471,203125,446206,11680,강남구,11680531,논현2동,185480
20224,U,관광특구,3001496,강남 마이스 관광특구,CS300002,편의점,2582482543,441175,2082294955,500187588,465224182,366260309,408319464,421243704,421247296,279420350,220767238,55186419,547960879,578233909,503143470,668243519,229714347,1250910258,818794829,18220259,513501610,654098735,507168616,287214212,89501654,348306,92869,62433,68919,72008,74243,70703,51825,41044,6698,118529,102889,92443,92643,27973,233427,179401,5481,113872,136987,92302,48808,15378,205282,445736,11680,강남구,11680580,삼성1동,237892
20224,D,발달상권,3120221,봉은사역,CS300002,편의점,1184044874,184802,952270236,231774638,186468166,198617986,187043992,192841532,187298560,129492119,102282519,86881009,293014351,211436835,177036201,255490558,160185920,812203192,277579823,14950145,194745678,284846814,338453514,183363866,73422999,151173,33629,28759,30651,30746,31222,29795,18530,15099,10078,52970,37938,30006,34790,19020,128883,48561,3575,38135,49614,45584,27354,13177,205516,446111,11680,강남구,11680580,삼성1동,124926
20224,A,골목상권,3110995,봉은사역 4번,CS300002,편의점,186950528,21879,133072150,53878378,25780213,22728111,29780981,24577383,30205462,27695294,26183084,9527509,20312351,24556295,29619803,57870583,45063987,116130772,70819756,3858767,34863325,39149246,52541035,44918633,11619522,15517,6362,3007,2938,3044,3102,3426,3388,2974,940,2986,3594,4052,5677,4630,13080,8799,1146,4374,4666,6222,3960,1511,205554,446410,11680,강남구,11680580,삼성1동,122757
20224,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS300002,편의점,600824431,89673,463258103,137566328,87918351,95905789,91878469,96397131,91158363,77261037,60305291,37436250,131982730,114381115,93967630,142009730,81046976,368101860,186754325,8788672,111775571,163486344,137362114,97354493,36088990,70111,19562,12661,14507,14216,14346,14381,11355,8207,4362,24372,19153,14710,17603,9473,54910,31995,2318,20800,25145,19509,13633,5505,205005,446809,11680,강남구,11680565,청담동,71695
20224,D,발달상권,3120211,도성초등학교,CS300002,편의점,943632020,188449,667667779,275964241,123608125,123801562,132591007,137844806,149822279,156956524,119007717,69066308,132760101,158900442,127839005,276123528,178942636,527768001,409412268,68505584,158563703,157788069,300855627,206224661,45242625,135756,52693,24963,26338,27803,26804,29848,30778,21915,8860,28171,37286,26955,57582,29595,96887,91152,21320,32466,26851,58390,41337,7674,204639,444576,11680,강남구,11680630,대치4동,72437
20224,A,골목상권,3110955,논현초등학교,CS300002,편의점,2199966062,270534,1594466056,605500006,295341271,331824721,314853173,314089646,338357245,322858671,282641335,382249098,309150582,261931023,263120680,560392067,423122612,1213002762,913876968,11487752,573622376,800209150,372650302,232671199,136238950,200313,70221,37314,40972,39927,39974,42126,38461,31760,41325,44710,39535,35606,64285,45073,153182,109799,1935,77679,94061,44782,29231,15296,202603,445503,11680,강남구,11680521,논현1동,190913
