기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20223,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,1913146767,244216,1421289315,491857452,277663966,273353862,311885917,274355195,284030375,252632771,239224681,273541994,312066592,250617434,286922063,447101382,342897302,1133858233,708768992,4632471,421054407,661865986,383775774,272509532,98789055,187787,56429,35090,36471,40095,38326,37805,29455,26974,28537,45929,37345,37938,54552,39915,147295,91882,1031,62882,85138,42956,33611,13559,203791,445313,11680,강남구,11680640,역삼1동,133222,805553,390661,414892,45285,155867,236410,163459,99909,104622,208515,181090,109938,105227,114678,86105,119183,123315,123648,122415,117244,99839,99906,3870,1781,2089,228,782,1162,697,451,550,109,307,536,353,239,237,119,475,626,344,212,313,2549,0,2549,3432046.0,7.0,3043232760.0,742272372.0,387401392.0,249405362.0,344204261.0,528859765.0,119565862.0,102746456.0,429301119.0,139476171.0,1542,900,642,11,278,455,380,254,164,6,140,270,245,120,119,5,138,185,135,134,45
20223,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3892903389,562579,2994440153,898463236,527778162,582836005,575693627,632895948,675236411,497811660,400651576,371699447,835393051,732244955,591032262,810937242,551596432,2165264576,1333992494,16370520,877479191,1035768429,746906625,545926218,276806091,434356,128223,74813,83895,85976,91494,98178,72268,55955,43182,137126,122359,90917,105864,63131,319188,215336,4063,149550,159375,104401,76922,40212,204217,447261,11680,강남구,11680565,청담동,331337,1567938,706416,861522,168673,275302,348797,311468,213630,250068,299488,322517,253269,254314,278135,160216,215942,236798,239209,239187,237930,212267,186606,3501,1584,1917,373,504,586,624,510,904,184,208,269,296,228,399,189,296,317,328,282,505,1999,0,1999,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0,11437,5280,6157,43,3488,4035,2275,1044,552,17,1116,1816,1308,628,395,26,2372,2219,967,416,157
20224,D,발달상권,3120224,수서역,CS300002,편의점,5643185895,1247325,4261752073,1381433822,797960101,823370745,841260581,892429768,906730878,784906566,596527256,346710821,1531882452,904681536,841746956,1372731458,645432672,3849350257,1715027245,63752438,1017198459,1602867896,1517707542,889516016,473335152,931725,315600,170123,180977,184777,191480,204368,183029,132571,54832,392307,209240,188805,295173,106968,792634,447257,18547,270111,368384,297652,184678,100520,209112,443153,11680,강남구,11680750,수서동,60183,251305,124585,126720,29691,25457,40768,42863,35156,77370,44173,55214,43203,41413,43150,24154,39111,40470,40131,40392,38920,27807,24474,285,140,145,40,17,47,52,50,79,18,10,16,22,32,42,22,7,31,30,18,37,437,0,437,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0,12418,6339,6079,23,1900,3177,3167,2346,1805,12,860,1669,1497,1232,1069,11,1040,1508,1670,1114,736
20224,A,골목상권,3110967,역삼역 8번,CS300002,편의점,261643640,31334,198162327,63481313,40280178,40545640,38746576,37101605,41488328,32373958,31107355,36950913,34131471,41460071,32981869,71702000,44417316,136621304,111808263,1010683,60516868,93704021,55393519,30753520,7050957,24696,6638,4697,5043,5210,4785,4961,3450,3188,3362,5461,6346,4366,7273,4526,17465,12992,146,9481,11541,5585,2628,1079,203374,445011,11680,강남구,11680640,역삼1동,68672,591089,321352,269739,31239,128942,176692,123372,69711,61135,112368,125230,102189,95174,98068,58062,85769,93888,95111,94745,89451,63972,68156,1326,598,728,99,81,383,354,164,245,50,32,163,160,80,113,49,49,220,194,84,132,864,0,864,3201729.0,7.0,924042436.0,224952107.0,115536448.0,76369089.0,102770714.0,161460500.0,34563514.0,30835550.0,135933064.0,41621450.0,377,228,149,0,63,92,89,92,41,0,31,51,60,56,30,0,32,41,29,36,11
20224,A,골목상권,3110961,언주역 3번,CS300002,편의점,777883088,105466,582087128,195795960,115756062,118930742,110263164,115867643,121269517,103763214,92032746,80086932,118828358,142026426,111727011,200067823,125146538,384370386,270576008,970366,149319509,245156610,161740894,79767675,17991340,82330,23136,16210,16925,16367,16010,16818,12085,11051,9565,20116,21811,16310,23466,14198,57136,40156,254,24105,35280,23149,11524,2980,203028,445716,11680,강남구,11680531,논현2동,63031,889633,454304,435330,82138,162872,225699,183949,110887,124087,197570,193613,135353,133008,138100,91989,131325,139588,138704,138786,136068,106365,98796,2098,956,1142,171,143,578,493,258,455,87,67,243,223,127,209,84,76,335,270,131,246,1314,0,1314,3318129.0,7.0,1444220522.0,345201563.0,182136257.0,119607901.0,162374754.0,253744669.0,59004967.0,46363053.0,211519569.0,64267789.0,962,673,289,5,172,286,248,140,111,3,97,184,187,112,90,2,75,102,61,28,21
20224,D,발달상권,3120203,강남구청역,CS300002,편의점,3165712780,473994,2482618290,683094490,447997679,516293337,487766066,500545939,530015269,392633900,290460590,246671901,581628874,544409776,472609354,777808658,542584217,1872027000,1044053922,45317689,627821602,881559316,739936976,451807781,169637562,378648,95346,68868,77245,76873,77909,77753,54564,40782,29314,101398,93557,74385,109373,65967,279544,175149,11909,120166,136647,99414,63130,23431,203597,446308,11680,강남구,11680531,논현2동,173252,1881315,946582,934734,172536,364448,473372,395264,246144,229551,286610,376200,331130,339487,368143,179747,278665,304415,305017,305076,293635,209741,184764,1322,632,690,97,118,321,276,214,296,44,61,149,118,111,149,53,57,172,158,103,147,920,0,920,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,7726,4602,3124,27,1589,2070,1890,1381,769,8,650,1218,1293,882,551,19,939,852,597,499,218
20224,D,발달상권,3120188,압구정역,CS300002,편의점,2373260527,421700,1809215436,564045091,325827825,356640014,361336712,373452519,391958366,337319522,226725569,136214417,479053204,404403935,419164152,615871026,318553793,1327981456,935298851,65812953,509123863,563646530,583094187,370295404,171307364,320553,101147,57882,65660,64130,64821,68060,61572,39575,16988,96801,79162,75591,107408,45750,223171,189015,19284,107790,102062,95430,62182,25437,202482,447331,11680,강남구,11680510,신사동,251746,2037007,896998,1140008,297679,337249,422067,401506,271376,307131,220071,371517,394894,413029,461979,175517,286331,312868,307845,310893,321762,272988,224319,1134,521,613,147,93,195,238,152,309,76,38,86,107,66,148,71,55,109,131,86,161,598,0,598,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,8579,3750,4829,134,2204,2146,1550,1314,1231,47,698,969,897,556,583,87,1506,1177,653,758,648
20224,D,발달상권,3120186,가로수길,CS300002,편의점,1970822651,346477,1418067333,552755318,261993552,270040687,274543754,280459116,331030224,322757040,229998278,193413921,350049388,323305288,314424918,463411698,326217438,1066646243,739519495,35779614,619101071,600524921,306910260,168808168,75041705,249555,96922,45713,48363,49600,50815,55064,56624,40298,28347,70183,61831,58116,79268,48732,185601,144986,11281,123824,103239,48839,31253,12156,201996,446810,11680,강남구,11680510,신사동,256688,2453806,1140513,1313293,247963,593440,594652,447153,268179,302419,343234,416562,420010,460521,563744,249736,338215,363875,366802,369768,382665,344156,288325,3522,1580,1942,330,356,673,721,584,858,165,163,260,316,297,379,165,193,413,405,287,479,1777,0,1777,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0,6518,3580,2938,19,1316,2133,1570,895,585,5,447,1174,950,573,431,14,869,959,620,322,154
20224,D,발달상권,3120195,성수대교남단,CS300002,편의점,612391620,95828,468894989,143496631,81802003,87819968,94693359,101713347,102866312,84971705,58524926,48240961,111514976,122133042,116472317,135373324,78657000,348315231,220068082,8591859,168626534,189013428,107616627,51617026,42917837,73988,21840,12668,14030,15276,16057,15957,13424,8416,4699,19814,21560,19914,20759,9082,54226,37110,2321,32282,29160,15553,7700,4320,203046,447576,11680,강남구,11680545,압구정동,126830,1031933,463960,567973,107115,236980,240045,191126,118942,137726,134010,174886,187576,198462,229256,107744,138087,151531,153500,155836,163994,149940,119044,486,239,247,56,32,81,115,59,143,28,16,41,59,31,64,28,16,40,56,28,79,224,0,224,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0,5611,2685,2926,39,1393,2394,1102,426,257,15,487,1194,634,208,147,24,906,1200,468,218,110
20224,D,발달상권,3120197,역삼역,CS300002,편의점,18323510346,2731318,15356522697,2966987649,2739781663,3152997372,3174637767,3225864010,3063241885,1660487447,1306500202,1604745358,3658376620,3367895868,3149859193,4043729663,2498903644,11102755771,4821635625,75428221,3989932475,5547730027,3654381136,1881530760,775388767,2325978,405340,424205,479263,480237,482050,460223,228393,176947,186024,704245,570793,413823,556397,300036,1802720,822638,15431,734558,926828,540603,281798,126136,203179,444549,11680,강남구,11680640,역삼1동,562807,4768619,2640310,2128310,147754,1130639,1461061,1017857,548077,463231,563908,1016021,967832,957082,886969,376808,735049,841543,832808,835211,763599,411770,348637,5286,2833,2453,786,456,1408,1020,620,996,494,216,686,563,370,504,292,240,722,457,250,492,4337,0,4337,3487230.0,7.0,3212597751.0,761484722.0,412431727.0,282783645.0,348687928.0,558361252.0,141763838.0,107017811.0,456049389.0,144017439.0,58731,38593,20138,93,10093,18065,15897,10840,3743,43,5229,11924,11872,7083,2442,50,4864,6141,4025,3757,1301
20224,R,전통시장,3130310,강남개포시장,CS300002,편의점,740760381,124600,525932487,214827894,107833097,101055895,100267291,105315025,111461179,109003609,105824285,55138726,138178832,105829987,102415620,199104443,140092773,499024514,241735867,22916998,132787753,150769173,183037438,161497198,89751821,88287,36313,17314,16854,18239,17468,18412,19314,16999,8617,22376,19141,18902,32520,23044,80211,44389,6796,27647,23468,28260,25020,13409,205978,443274,11680,강남구,11680670,개포2동,25364,214445,96265,118179,48603,22649,23236,37035,33037,49887,26409,42973,38086,41426,46795,18757,30193,30641,31231,31074,31731,30642,28931,38,25,13,0,5,7,6,7,13,0,2,5,2,6,10,0,3,2,4,1,3,83,0,83,3919692.0,8.0,,,,,,,,,,,298,173,125,0,29,56,71,82,60,0,8,23,42,56,44,0,21,33,29,26,16
20224,A,골목상권,3110981,국악고교사거리,CS300002,편의점,935779300,132988,689129109,246650191,120510450,143649003,135447042,136496532,153026082,136565883,110084308,108744996,147526421,131549412,129267648,239144417,179546406,652293925,283485375,20208822,145770075,205681825,250068053,224632492,89418033,98859,34129,18631,20543,19735,19648,20302,18165,15964,13151,23751,20339,20343,32537,22867,88571,44417,5521,23624,30471,33823,28944,10605,204328,441797,11680,강남구,11680690,개포4동,67409,424948,203960,220988,64814,57680,74928,73079,79103,75343,107358,84768,53812,52600,71935,54475,62246,61823,62425,62310,61277,57254,57612,2055,1003,1052,245,307,318,346,425,414,124,162,150,177,195,195,121,145,168,169,230,219,907,0,907,3081543.0,7.0,895864770.0,207906896.0,111935813.0,67391314.0,103996115.0,160762137.0,37681337.0,25976200.0,141540050.0,38674908.0,361,216,145,2,57,77,110,81,34,0,27,36,72,56,25,2,30,41,38,25,9
20224,D,발달상권,3120187,신논현역,CS300002,편의점,8694271674,1410501,6411638951,2282632723,1179258014,1225679206,1246992137,1299305828,1460403766,1346826742,935805981,1212780902,1515943876,1120442027,1095215175,2128903197,1620986497,5326858678,3121270362,104493504,2656459343,2784227530,1596449946,894415758,412082958,1055562,354939,190612,208292,210102,214618,231938,209336,145603,162331,296486,210855,193048,326991,220790,842805,544808,21267,478163,448513,238422,136874,64380,202235,445062,11680,강남구,11680521,논현1동,382392,3704371,1851770,1852600,285168,1013973,962561,668727,390639,383303,566844,699089,589342,628822,812049,408226,519104,556350,556651,560528,582531,510970,418235,5248,2505,2743,247,398,1414,1150,730,1309,118,168,618,584,401,616,129,230,796,566,329,693,3959,0,3959,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,13076,7778,5298,64,3624,3962,2984,1673,769,27,1516,2302,2121,1247,565,37,2108,1660,863,426,204
20224,D,발달상권,3120185,논현역,CS300002,편의점,4766893604,776027,3693377658,1073515946,686005742,732664425,731395856,727322488,815989147,634277663,439238283,628653145,941533387,657315563,541435332,1146470587,851485590,3054517783,1614511928,56510276,1240873183,1619343119,979724564,532543423,240035150,614116,161911,110114,122822,124185,125311,131684,96859,65052,78179,186097,117717,94107,180765,119162,477965,289364,11990,232994,263493,139126,83436,36297,201936,445730,11680,강남구,11680521,논현1동,321182,2605545,1312058,1293487,148194,574193,665356,523660,331278,362863,449301,523917,410198,423661,515231,283236,381238,406588,406763,405979,407434,319330,278213,3906,1889,2017,235,287,967,854,605,958,127,133,454,404,318,453,108,154,513,450,287,505,2397,0,2397,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,12723,7377,5346,29,2723,4108,3218,1875,770,10,1037,2421,2225,1194,490,19,1686,1687,993,681,280
20224,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,7769340159,1187000,6027987055,1741353104,1168357403,1168128456,1203305761,1216197167,1271998268,970042173,771310931,683880893,1406359866,1281824793,1089753785,1956782900,1350737922,4759870570,2526214606,62625642,1607951709,2499666642,1612177090,1090250810,413413282,951112,235888,181857,190101,192698,193001,193455,130209,105679,81902,260334,226656,175412,272325,170371,733222,412912,16744,290092,380872,235167,165181,58072,202785,443423,11680,강남구,11680640,역삼1동,317600,2249531,1159746,1089784,181353,441245,591649,485856,283901,265528,390336,485517,384890,377198,389515,222074,341961,366233,364794,365641,349174,236713,225013,5192,2441,2751,399,481,1534,1130,743,905,208,223,695,521,372,422,191,258,839,609,371,483,4718,0,4718,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0,27363,18865,8498,72,5748,8234,6678,4352,2279,37,3275,5587,5090,3174,1702,35,2473,2647,1588,1178,577
20224,D,발달상권,3120194,언주역(차병원),CS300002,편의점,4091741224,565605,3220674406,871066818,588937006,649520479,662352936,663458750,656405235,503554590,367512228,470630656,748963931,658055745,579509848,960731243,673849801,2361289670,1443603264,15636837,956726804,1312030880,767431276,508077476,244989658,457198,108407,84786,92735,92900,94277,92500,62602,45805,48467,129031,110900,85991,117430,73786,339680,200499,3423,157448,185366,99395,64679,29864,203009,445326,11680,강남구,11680531,논현2동,242446,1991948,1022191,969756,90486,434790,583988,409513,236726,236445,347840,430599,341979,336316,344727,190488,295758,316839,315687,316689,305324,230878,210770,2437,1131,1306,148,148,707,599,315,520,73,70,298,278,167,245,75,78,409,321,148,275,1764,0,1764,3258234.0,7.0,1889746203.0,441748522.0,239342987.0,162175137.0,209822265.0,331128886.0,85920530.0,59855903.0,278065250.0,81686723.0,12628,8724,3904,37,2790,4202,2802,1923,874,14,1366,2863,2239,1588,654,23,1424,1339,563,335,220
20224,D,발달상권,3120207,선정릉역,CS300002,편의점,3202324999,486836,2560594989,641730010,480203597,520962721,520585036,514099966,524743669,400412306,241317704,263337034,631343722,575595559,441195379,783654212,507199093,1910668896,1109106359,35793071,692230726,997422095,743412433,357538120,193378814,399240,87596,73512,82182,81738,82399,79409,53974,33622,28320,117939,103666,70198,106889,59824,292726,175429,9593,126489,151004,101123,53195,26753,204022,445778,11680,강남구,11680590,삼성2동,323475,2297384,1138653,1158732,283246,389996,556074,470537,287949,309583,463423,485383,358954,360113,391115,238393,340651,357269,357430,356258,345046,277076,263656,7038,3203,3835,644,724,1470,1554,1136,1510,319,381,628,667,550,658,325,343,842,887,586,852,3816,0,3816,3669932.0,7.0,4195722577.0,972042077.0,520457583.0,329805664.0,458997625.0,728957375.0,170883058.0,128518628.0,705868339.0,180192228.0,11920,7343,4577,32,2669,4154,2699,1509,857,16,1106,2428,1922,1135,736,16,1563,1726,777,374,121
20224,A,골목상권,3110952,논현목련공원,CS300002,편의점,281037143,33479,204827775,76209368,36239048,41818514,42198254,44167523,40404436,38848336,37361032,50671610,46529182,34774783,32214072,65446936,51400560,166620157,108957711,608394,90108340,77118819,68285876,28434920,11021519,24979,8500,4648,5018,5220,5083,5010,4399,4101,4721,6767,4600,4076,8095,5220,19999,13174,179,11711,8212,7787,3977,1307,202337,445761,11680,강남구,11680521,논현1동,21629,211687,101517,110169,12791,54859,51241,41156,23865,27776,59683,45807,24874,24140,31268,25914,30833,30971,30842,30477,30305,28651,29609,925,408,517,56,75,283,218,101,192,35,34,118,96,43,82,21,41,165,122,58,110,571,0,571,2526010.0,6.0,531557003.0,140476719.0,66530435.0,44609245.0,62132304.0,89319670.0,18606545.0,19003174.0,66421414.0,24457497.0,117,65,52,0,21,23,27,22,24,0,9,13,13,14,16,0,12,10,14,8,8
20224,D,발달상권,3120205,매봉역,CS300002,편의점,1580772924,254009,1269177548,311595376,223370359,247640564,257753720,270899742,269513163,177454706,134140670,115357566,354625777,278024909,209955131,374876866,247932675,1035843692,492769388,15493921,303876432,420423003,412069555,221067606,155682563,209333,44676,37840,42091,42999,43648,42755,25552,19124,11596,70248,50230,36703,54243,30989,162303,86610,4240,62958,74819,54839,34223,17833,203882,442769,11680,강남구,11680656,도곡2동,122443,588806,301899,286905,58658,91886,121216,113676,95640,107730,88717,120165,105862,104714,112113,57233,86803,94772,94718,94814,92033,65982,59684,1161,557,604,72,148,261,171,210,299,38,70,109,90,107,143,34,78,152,81,103,156,592,0,592,3506683.0,7.0,1848282139.0,422391998.0,231561686.0,140726552.0,207169501.0,326487297.0,78149715.0,53795965.0,308799702.0,79199723.0,13950,9370,4580,95,2838,4203,3126,1781,1907,44,1450,2959,2521,1302,1094,51,1388,1244,605,479,813
20224,D,발달상권,3120190,강남을지병원,CS300002,편의점,4544361431,650715,3580809140,963552291,640604139,714617142,721268120,737182277,767137462,555605738,407946553,501180809,899602089,803546211,594388459,1039803881,705839982,2710596554,1491091026,34679748,912667401,1414926020,1068195535,579756545,191462331,526986,123729,94766,107504,109770,107338,107608,71170,52559,58461,159265,137878,90048,129778,75285,385482,236877,7076,161046,205762,135393,83635,29447,202498,446725,11680,강남구,11680545,압구정동,295195,1587304,773577,813726,121858,311451,425357,342147,190616,195877,256446,311583,281556,288516,299116,150088,230098,252802,250293,253354,248884,189160,162713,2543,1188,1355,219,225,595,543,366,595,119,105,256,247,175,286,100,120,339,296,191,309,1367,0,1367,3360098.0,7.0,1867827087.0,433101939.0,233668445.0,152366048.0,208092323.0,328309517.0,80296880.0,57019975.0,294713159.0,80258801.0,11725,6199,5526,44,3417,3232,2506,1512,1014,14,1228,1650,1567,988,752,30,2189,1582,939,524,262
20224,D,발달상권,3120218,코엑스,CS300002,편의점,1033714180,211496,838158530,195555650,153481735,158033407,168390389,183070521,175182478,109460006,86095644,687821,257803496,257463709,228264993,241550897,47943264,565984721,360130057,10146480,234084743,281498715,232773503,133628684,33982652,168845,42651,29589,32607,35295,36494,34860,23737,18914,144,58956,53685,45222,44884,8605,112479,89305,3118,56699,66297,45238,23865,6569,205226,445856,11680,강남구,11680580,삼성1동,145396,51899,25475,26424,3827,10700,14058,11715,6690,4908,3172,9380,12324,12793,11311,2918,6836,7608,8061,8376,8330,6777,5908,15,9,6,4,0,0,4,0,7,2,0,0,2,0,5,2,0,0,2,0,2,17,0,17,7010917.0,10.0,,,,,,,,,,,290,54,236,0,116,103,58,13,0,0,13,16,16,9,0,0,103,87,42,4,0
20224,D,발달상권,3120214,영동대교남단교차로,CS300002,편의점,1421025026,191470,1031389366,389635660,188666810,202462430,204824243,203914068,231521815,236448307,153187353,132780808,236667228,212167763,199403018,366362538,273643671,856919615,461346819,7150352,218909611,446954983,323063826,225457545,96730116,145984,45486,26236,29299,29360,29850,31239,26560,18926,15451,41926,35175,29397,42213,27308,116191,66688,1460,35262,61196,42388,29595,12976,204844,447175,11680,강남구,11680565,청담동,89136,332127,166940,165186,30585,45279,76328,68828,51950,59156,50164,71926,57567,58050,61881,32540,47498,51300,51697,51401,51347,42419,36466,365,184,181,43,52,52,57,69,92,24,28,24,26,32,50,19,24,28,31,37,42,303,0,303,5402804.0,9.0,736186796.0,150146812.0,94546067.0,60537799.0,76912269.0,130947047.0,42453708.0,19835545.0,132215438.0,28592111.0,3984,2897,1087,7,489,1172,1107,929,280,3,271,811,865,753,194,4,218,361,242,176,86
20224,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300002,편의점,875859512,119248,635406536,240452976,119344904,123731066,125743677,124556282,142030607,126743684,113709292,92113627,143509820,116653595,118560895,244622335,160399240,649102319,215028229,8944805,143161439,276062145,208502016,161044975,66415168,89240,30008,17309,17619,18172,17593,18547,15893,14115,11615,22726,18411,16724,30666,19106,86365,31736,2188,22209,36598,25899,22052,9156,204610,441598,11680,강남구,11680690,개포4동,137098,877250,421240,456010,190217,83123,157680,147128,133177,165926,308515,206842,88218,75023,96142,102511,129346,124763,125785,125118,124920,121626,125691,4410,2215,2195,571,564,730,786,779,980,300,306,367,413,376,453,271,258,363,373,403,527,1912,0,1912,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0,1556,1046,510,2,236,342,331,306,339,0,140,241,211,199,255,2,96,101,120,107,84
20224,A,골목상권,3110997,대청초등학교,CS300002,편의점,3413843150,508709,2357012498,1056830652,456476652,458623540,477499393,457803181,506609732,584672609,472158043,449400459,470967200,394898876,397996375,940619716,759960524,2287891674,1111413233,48119166,788827308,963683223,807930272,542195376,248549563,357795,150914,68488,71067,72534,70798,74908,83441,67473,56464,83101,68574,63489,133715,103366,331728,176092,12527,125127,139735,112018,82508,35905,207481,443569,11680,강남구,11680730,일원1동,236964,1870798,907119,963679,270139,250830,304453,308469,284370,452538,492970,389734,217603,213407,307623,249463,269949,267310,271582,266320,267444,262255,265937,7646,3808,3838,839,1015,1452,1066,1294,1980,458,593,665,526,625,941,381,422,787,540,669,1039,3441,0,3441,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0,1724,959,765,4,230,291,391,383,425,2,111,162,200,210,274,2,119,129,191,173,151
20224,A,골목상권,3110976,언북초등학교,CS300002,편의점,336148233,49586,249885422,86262811,44589363,52078682,49223181,52479575,51514621,47310143,38952668,23228755,70862698,44987619,45637947,92351530,59079684,204659812,130153346,8956760,76756065,112318077,68628020,41979680,26174557,38415,11171,6723,7771,8001,8133,7787,6298,4873,1941,14958,7353,8042,10809,6483,29739,19745,2600,11724,15376,10156,6200,3428,204115,446924,11680,강남구,11680565,청담동,55724,746171,333515,412657,85534,125161,169785,148747,98274,118670,185635,156932,102093,96588,117830,87092,100685,108303,110563,110131,110789,106931,98770,2077,957,1120,216,237,440,383,334,467,107,117,192,189,156,196,109,120,248,194,178,271,1080,0,1080,3250531.0,7.0,1119489213.0,269244279.0,137537997.0,87071654.0,127134907.0,193261294.0,42971342.0,34566618.0,179295286.0,48405836.0,578,332,246,1,111,188,126,86,66,0,41,115,83,49,44,1,70,73,43,37,22
20224,D,발달상권,3120219,은마아파트,CS300002,편의점,4654260365,1055603,3080280442,1573979923,586342808,578479414,591478428,607802564,716177228,857110505,716869418,251484414,663663488,654839606,718593405,1435602040,930077412,2734925093,1853662588,398065121,656946795,620153330,1524921964,1095114494,293385977,681326,374277,134452,134036,133524,134925,144389,205832,168445,46311,158985,156700,166549,349031,178027,571026,479067,144185,152231,114582,342294,252111,44690,205359,444378,11680,강남구,11680630,대치4동,149660,1080846,546950,533896,455259,104904,88504,179976,132812,119392,165834,177909,146815,183228,279757,127304,142957,147488,143484,146642,150206,184083,165987,1319,669,650,113,302,145,147,379,233,66,170,68,63,194,108,47,132,77,84,185,125,436,0,436,5082667.0,9.0,827566344.0,186943146.0,103101703.0,58182704.0,91503748.0,141790421.0,34494221.0,22795703.0,153676949.0,35077749.0,17175,5797,11378,202,3397,3819,3179,4061,2517,83,1254,1872,1374,818,396,119,2143,1947,1805,3243,2121
